PRIMARY KEY,CourtName,Area,CourtDate,DayOfHearing,DatePrinted,DayPrinted,DateDifference(Hearing to Result),ResultType,DateOfPreviousCheck,TimeOfPreviousCheck,DayofPreviousCheck,AM/PM ofPreviousCheck,BestPredictedDate,BestPredAM/PM,BestPredDay,DateDif between PrintingAndLastCheck
2623,Worthing,H,21/01/2013,Monday,28/01/2013,Monday,7,Adjournment,25/01/2013,08:41,Friday,AM,26/01/2013,AM,Saturday,3
2624,Worthing,H,22/01/2013,Tuesday,28/01/2013,Monday,6,Adjournment,25/01/2013,08:41,Friday,AM,26/01/2013,AM,Saturday,3
2625,Redhill,H,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2626,Lavender Hill,H,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2627,Romford,B,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2628,Sevenoaks,H,23/01/2013,Wednesday,28/01/2013,Monday,5,Adjournment,25/01/2013,08:58,Friday,AM,26/01/2013,AM,Saturday,3
2629,St Albans,B,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2630,St Albans,B,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2631,Inner London,L,25/01/2013,Friday,28/01/2013,Monday,3,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2632,Watford,B,24/01/2013,Thursday,28/01/2013,Monday,4,Bail Con,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2633,Wimbledon,H,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2634,Camberwell Green,B,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2635,Camberwell Green,H,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2636,Romford,B,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2637,Romford,B,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2638,Maidstone,H,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,25/01/2013,08:58,Friday,AM,26/01/2013,AM,Saturday,3
2639,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Warrant,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2640,Hendon,L,23/01/2013,Wednesday,28/01/2013,Monday,5,Warrant,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2641,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Warrant,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2642,Ealing,L,24/01/2013,Thursday,28/01/2013,Monday,4,Warrant,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2643,Aylesbury,B,23/01/2013,Wednesday,28/01/2013,Monday,5,Warrant,25/01/2013,12:13,Friday,AM,26/01/2013,AM,Saturday,3
2644,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2645,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2646,Westminster,B,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2647,Westminster,B,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2648,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2649,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2650,Westminster,B,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,25/01/2013,10:03,Friday,AM,26/01/2013,AM,Saturday,3
2651,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Result,25/01/2013,10:03,Friday,AM,26/01/2013,AM,Saturday,3
2652,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2653,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2654,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,25/01/2013,10:03,Friday,AM,26/01/2013,AM,Saturday,3
2655,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2656,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2657,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2658,Westminster,L,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,25/01/2013,10:05,Friday,AM,26/01/2013,AM,Saturday,3
2659,Westminster,L,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,25/01/2013,10:05,Friday,AM,26/01/2013,AM,Saturday,3
2660,Westminster,L,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,25/01/2013,10:05,Friday,AM,26/01/2013,AM,Saturday,3
2661,Thames,B,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2662,Bexley,H,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2663,Milton Keynes,B,23/01/2013,Wednesday,28/01/2013,Monday,5,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2664,Westminster,L,21/01/2013,Monday,28/01/2013,Monday,7,Result,23/01/2013,12:44,Wednesday,AM,26/01/2013,AM,Saturday,5
2665,Westminster,B,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2666,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Result,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2667,Westminster,L,24/01/2013,Thursday,28/01/2013,Monday,4,Bail Con,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2668,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2669,Westminster,H,24/01/2013,Thursday,28/01/2013,Monday,4,Adjournment,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2670,Westminster,B,24/01/2013,Thursday,28/01/2013,Monday,4,Bail Con,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2671,Thames,L,16/01/2013,Wednesday,28/01/2013,Monday,12,Adjournment,23/01/2013,12:44,Wednesday,AM,26/01/2013,AM,Saturday,5
2672,Huntingdon,B,24/01/2013,Thursday,28/01/2013,Monday,4,Bail Con,Null,Null,Null,Null,26/01/2013,AM,Saturday,NotCheckedBefore
2673,Thames,L,25/01/2013,Friday,31/01/2013,Thursday,6,Adjournment,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2674,Thames,L,25/01/2013,Friday,31/01/2013,Thursday,6,Adjournment,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2675,Thames,B,25/01/2013,Friday,31/01/2013,Thursday,6,Adjournment,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2676,Thames,L,28/01/2013,Monday,31/01/2013,Thursday,3,Adjournment,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2677,City of London,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2678,City of London,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2679,Croydon,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2680,Hammersmith,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2681,Lavender Hill,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2682,Lavender Hill,H,18/01/2013,Friday,31/01/2013,Thursday,13,Adjournment,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2683,Thames,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2684,Thames,L,25/01/2013,Friday,31/01/2013,Thursday,6,Result,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2685,Thames,L,25/01/2013,Friday,31/01/2013,Thursday,6,Result,30/01/2013,09:14,Wednesday,AM,29/01/2013,PM,Tuesday,1
2686,Thames,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2687,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2688,City of London,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Bail Con,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2689,Thames,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Bail Con,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2690,Brighton & Hove ,H,26/01/2013,Saturday,31/01/2013,Thursday,5,Bail Con,30/01/2013,10:27,Wednesday,AM,29/01/2013,PM,Tuesday,1
2691,Croydon,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2692,Redhill,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2693,Crawley,H,28/01/2013,Monday,31/01/2013,Thursday,3,Adjournment,30/01/2013,10:27,Wednesday,AM,29/01/2013,PM,Tuesday,1
2694,Thames,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2695,Hendon,L,23/01/2013,Wednesday,31/01/2013,Thursday,8,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2696,Croydon,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2697,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2698,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2699,Westminster,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2700,Westminster,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2701,Westminster,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2702,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2703,Milton Keynes,B,23/01/2013,Wednesday,31/01/2013,Thursday,8,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2704,Aylesbury,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2705,Milton Keynes,B,28/01/2013,Monday,31/01/2013,Thursday,3,Result,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2706,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Bail Con,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2707,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Bail Con,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2708,Reading,B,24/01/2013,Thursday,31/01/2013,Thursday,7,Bail Con,29/01/2013,14:05,Tuesday,PM,30/01/2013,PM,Wednesday,2
2709,Aylesbury,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Bail Con,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2710,Westminster,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Warrant,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2711,Westminster,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Warrant,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2712,Westminster,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Warrant,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2713,Croydon,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2714,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2715,Westminster,L,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2716,Westminster,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2717,Westminster,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2718,Westminster,H,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2719,Westminster,B,29/01/2013,Tuesday,31/01/2013,Thursday,2,Adjournment,Null,Null,Null,Null,30/01/2013,PM,Wednesday,NotCheckedBefore
2720,Medway,H,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Adjournment,30/01/2013,08:47,Wednesday,AM,30/01/2013,AM,Wednesday,0
2721,Bromley,H,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Adjournment,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2722,Thames,B,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Adjournment,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2723,Thames,L,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Warrant,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2724,Harrow,B,30/01/2013,Wednesday,30/01/2013,Wednesday,0,Bail Con,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2725,Hammersmith,B,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Result,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2726,Thames,L,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Result,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2727,Croydon,H,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2728,Highbury Corner,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2729,Highbury Corner,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2730,Highbury Corner,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2731,Westminster,H,25/01/2013,Friday,30/01/2013,Wednesday,5,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2732,Westminster,L,26/01/2013,Saturday,30/01/2013,Wednesday,4,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2733,Westminster,L,26/01/2013,Saturday,30/01/2013,Wednesday,4,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2734,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2735,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2736,Westminster,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2737,Aylesbury,L,25/01/2013,Friday,30/01/2013,Wednesday,5,Adjournment,29/01/2013,14:05,Tuesday,PM,30/01/2013,AM,Wednesday,1
2738,East Dorset,H,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2739,Westminster,L,25/01/2013,Friday,30/01/2013,Wednesday,5,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2740,Westminster,L,25/01/2013,Friday,30/01/2013,Wednesday,5,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2741,Westminster,B,25/01/2013,Friday,30/01/2013,Wednesday,5,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2742,Westminster,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2743,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2744,Aylesbury,B,25/01/2013,Friday,30/01/2013,Wednesday,5,Bail Con,29/01/2013,14:05,Tuesday,PM,30/01/2013,AM,Wednesday,1
2745,Westminster,B,25/01/2013,Friday,30/01/2013,Wednesday,5,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2746,Westminster,H,25/01/2013,Friday,30/01/2013,Wednesday,5,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2747,Westminster,L,25/01/2013,Friday,30/01/2013,Wednesday,5,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2748,Westminster,B,26/01/2013,Saturday,30/01/2013,Wednesday,4,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2749,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2750,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2751,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2752,Westminster,H,26/01/2013,Saturday,30/01/2013,Wednesday,4,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2753,Westminster,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2754,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2755,East Berkshire,B,23/01/2013,Wednesday,30/01/2013,Wednesday,7,Result,29/01/2013,14:05,Tuesday,PM,30/01/2013,AM,Wednesday,1
2756,Peterborough,B,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Result,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2757,Highbury Corner,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2758,Feltham,H,28/01/2013,Monday,30/01/2013,Wednesday,2,Non-rec Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2759,Medway,H,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2760,Snaresbrook,B,29/01/2013,Tuesday,30/01/2013,Wednesday,1,Result,Null,Null,Null,Null,30/01/2013,AM,Wednesday,NotCheckedBefore
2761,Westminster,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2762,Willesden,L,24/01/2013,Thursday,30/01/2013,Wednesday,6,Adjournment,29/01/2013,08:43,Tuesday,AM,28/01/2013,PM,Monday,1
2763,Willesden,L,24/01/2013,Thursday,30/01/2013,Wednesday,6,Adjournment,29/01/2013,08:43,Tuesday,AM,28/01/2013,PM,Monday,1
2764,Hammersmith,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2765,Hammersmith,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2766,Thames,L,26/01/2013,Saturday,30/01/2013,Wednesday,4,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2767,Thames,L,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2768,Highbury Corner,B,25/01/2013,Friday,30/01/2013,Wednesday,5,Result,29/01/2013,07:41,Tuesday,AM,28/01/2013,PM,Monday,1
2769,St Albans,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2770,Chelmsford,L,23/01/2013,Wednesday,30/01/2013,Wednesday,7,Result,29/01/2013,07:21,Tuesday,AM,28/01/2013,PM,Monday,1
2771,St Albans,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,30/01/2013,08:54,Wednesday,AM,30/01/2013,AM,Wednesday,0
2772,Blackfriars,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2773,Norwich,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Result,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2774,Norwich,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Adjournment,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2775,Lavender Hill,H,25/01/2013,Friday,30/01/2013,Wednesday,5,Bail Con,29/01/2013,07:41,Tuesday,AM,28/01/2013,PM,Monday,1
2776,Hatfield,B,28/01/2013,Monday,30/01/2013,Wednesday,2,Bail Con,Null,Null,Null,Null,29/01/2013,PM,Tuesday,NotCheckedBefore
2777,Westminster,H,25/01/2013,Friday,29/01/2013,Tuesday,4,Adjournment,28/01/2013,08:02,Monday,AM,28/01/2013,PM,Monday,1
2778,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2779,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2780,Westminster,L,24/01/2013,Thursday,29/01/2013,Tuesday,5,Adjournment,28/01/2013,08:02,Monday,AM,28/01/2013,PM,Monday,1
2781,Croydon,H,28/01/2013,Monday,29/01/2013,Tuesday,1,Adjournment,Null,Null,Null,Null,29/01/2013,AM,Tuesday,NotCheckedBefore
2782,Southwalk,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Adjournment,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2783,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Bail Con,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2784,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Bail Con,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2785,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Result,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2786,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Result,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2787,Westminster,L,25/01/2013,Friday,29/01/2013,Tuesday,4,Result,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2788,Hendon,L,21/01/2013,Monday,29/01/2013,Tuesday,8,Result,28/01/2013,08:02,Monday,AM,28/01/2013,PM,Monday,1
2789,Hendon,L,21/01/2013,Monday,29/01/2013,Tuesday,8,Result,28/01/2013,08:02,Monday,AM,28/01/2013,PM,Monday,1
2790,Westminster,B,24/01/2013,Thursday,29/01/2013,Tuesday,5,Result,28/01/2013,08:02,Monday,AM,28/01/2013,PM,Monday,1
2791,Reading,B,25/01/2013,Friday,29/01/2013,Tuesday,4,Result,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2792,Peterborough,B,28/01/2013,Monday,29/01/2013,Tuesday,1,Result,Null,Null,Null,Null,29/01/2013,AM,Tuesday,NotCheckedBefore
2793,Cambridge,B,25/01/2013,Friday,29/01/2013,Tuesday,4,Result,Null,Null,Null,Null,28/01/2013,PM,Monday,NotCheckedBefore
2794,Peterborough,B,04/01/2013,Friday,29/01/2013,Tuesday,25,Result,Null,Null,Null,Null,Unknown,Unknown,Unknown,NotCheckedBefore
2795,Peterborough,B,28/01/2013,Monday,29/01/2013,Tuesday,1,Result,Null,Null,Null,Null,29/01/2013,AM,Tuesday,NotCheckedBefore
2796,Westminster,B,30/01/2013,Wednesday,01/02/2013,Friday,2,Adjournment,Null,Null,Null,Null,31/01/2013,PM,Thursday,NotCheckedBefore
2797,Westminster,L,30/01/2013,Wednesday,01/02/2013,Friday,2,Adjournment,Null,Null,Null,Null,31/01/2013,PM,Thursday,NotCheckedBefore
2798,Westminster,H,30/01/2013,Wednesday,01/02/2013,Friday,2,Adjournment,Null,Null,Null,Null,31/01/2013,PM,Thursday,NotCheckedBefore
